Subsidiaries,Channel,Product Type,Version,Sales Staff,Order Date,Quantity,Cash Discount,Volume Discount,Freight,Returns and Allowances
GO Americas,Department Store,Eyewear,Budget version 2,"Chow, Donald",7-Apr,1261,4390.93,2862.55,13652.02,5935.66
GO Americas,Department Store,Eyewear,Budget version 2,"Chow, Donald",7-Mar,1128,3928.73,2561.16,12215,5310.87
GO Americas,Department Store,Eyewear,Budget version 2,"Chow, Donald",7-Oct,509,1771.81,1155.11,5508.76,2395.11
GO Americas,Department Store,Eyewear,Budget version 2,"Cummings, Rhonda",7-Aug,575,2002.86,1305.74,6227.22,2707.49
GO Americas,Department Store,Eyewear,Budget version 2,"Cummings, Rhonda",7-Jul,88,308.13,200.85,958.02,416.53
GO Americas,Department Store,Eyewear,Budget version 2,"Cummings, Rhonda",7-Sep,321,1116.95,728.19,3472.84,1509.93
GO Americas,Department Store,Eyewear,Budget version 2,"Fowler, Dale",7-Sep,365,1271.02,828.62,3951.96,1718.24
GO Americas,Department Store,Eyewear,Budget version 2,"Germaine, Harold",7-Jan,741,2580.63,1682.34,8023.59,3488.52
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Estelle",7-Aug,111,385.22,251.06,1197.58,520.69
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Estelle",7-Jun,277,962.88,627.77,2993.83,1301.67
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Estelle",7-Mar,387,1348.1,878.83,4191.41,1822.35
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Estelle",7-May,133,462.2,301.27,1437.03,624.8
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Estelle",7-Oct,343,1194.04,778.4,3712.4,1614.09
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Estelle",7-Sep,299,1039.97,677.98,3233.39,1405.82
GO Americas,Department Store,Eyewear,Budget version 2,"Johnson, Lowell",7-May,708,2465.05,1607.02,7664.36,3332.33
GO Americas,Department Store,Eyewear,Budget version 2,"Lastman, Audrey",7-Apr,409,1425.08,929.04,4430.97,1926.51
GO Americas,Department Store,Eyewear,Budget version 2,"Lastman, Audrey",7-Aug,365,1271.02,828.62,3951.96,1718.24
GO Americas,Department Store,Eyewear,Budget version 2,"Lastman, Audrey",7-Jan,487,1694.72,1104.78,5269.21,2290.96
GO Americas,Department Store,Eyewear,Budget version 2,"Lastman, Audrey",7-May,111,385.22,251.06,1197.58,520.69
GO Americas,Department Store,Eyewear,Budget version 2,"Lastman, Audrey",7-Sep,254,885.91,577.55,2754.38,1197.56
GO Americas,Department Store,Eyewear,Budget version 2,"Lavoie, Pierre",7-Aug,1283,4468.02,2912.76,13891.58,6039.82
GO Americas,Department Store,Eyewear,Budget version 2,"Lavoie, Pierre",7-Jan,509,1771.81,1155.11,5508.76,2395.11
GO Americas,Department Store,Eyewear,Budget version 2,"Lavoie, Pierre",7-Jul,299,1039.97,677.98,3233.39,1405.82
GO Americas,Department Store,Eyewear,Budget version 2,"Lavoie, Pierre",7-Oct,321,1116.95,728.19,3472.84,1509.93
GO Americas,Department Store,Eyewear,Budget version 2,"Lavoie, Pierre",7-Sep,166,577.77,376.7,1796.37,781.03
GO Americas,Department Store,Eyewear,Budget version 2,"Lopes, Bayard",7-Dec,1526,5315.33,3465.21,16526.18,7185.3
GO Americas,Department Store,Eyewear,Budget version 2,"McCormick, Ashley",7-Apr,509,1771.81,1155.11,5508.76,2395.11
GO Americas,Department Store,Eyewear,Budget version 2,"McCormick, Ashley",7-Aug,88,308.13,200.85,958.02,416.53
GO Americas,Department Store,Eyewear,Budget version 2,"Michaels, Chad",7-Apr,575,2002.86,1305.74,6227.22,2707.49
GO Americas,Department Store,Eyewear,Budget version 2,"Michaels, Chad",7-Aug,321,1116.95,728.19,3472.84,1509.93
GO Americas,Department Store,Eyewear,Budget version 2,"Michaels, Chad",7-Oct,465,1617.75,1054.57,5029.76,2186.85
GO Americas,Department Store,Eyewear,Budget version 2,"Michaels, Chad",7-Sep,365,1271.02,828.62,3951.96,1718.24
GO Americas,Department Store,Eyewear,Budget version 2,"Orozco, Ana",7-Apr,88,308.13,200.85,958.02,416.53
GO Americas,Department Store,Eyewear,Budget version 2,"Orozco, Ana",7-Dec,487,1694.72,1104.78,5269.21,2290.96
GO Americas,Department Store,Eyewear,Budget version 2,"Orozco, Ana",7-Jun,66,231.15,150.64,718.57,312.42
GO Americas,Department Store,Eyewear,Budget version 2,"Pierce, Samantha",7-Aug,232,808.82,527.34,2514.82,1093.4
GO Americas,Department Store,Eyewear,Budget version 2,"Pierce, Samantha",7-Dec,188,654.75,426.92,2035.81,885.13
GO Americas,Department Store,Eyewear,Budget version 2,"Pierce, Samantha",7-Jul,1316,4583.49,2988.08,14250.81,6196
GO Americas,Department Store,Eyewear,Budget version 2,"Pike, Brendon",7-Nov,166,577.77,376.7,1796.37,781.03
GO Americas,Department Store,Eyewear,Budget version 2,"Rojas, Gabriela",7-Apr,232,808.82,527.34,2514.82,1093.4
GO Americas,Department Store,Eyewear,Budget version 2,"Rojas, Gabriela",7-Jul,719,2503.65,1632.12,7784.03,3384.36
GO Americas,Department Store,Eyewear,Budget version 2,"Rojas, Gabriela",7-Oct,697,2426.56,1581.91,7544.58,3280.25
GO Americas,Department Store,Eyewear,Budget version 2,"Rowland, Sherry",7-Mar,111,385.22,251.06,1197.58,520.69
GO Americas,Department Store,Eyewear,Budget version 2,"Scott, Bart",7-Oct,166,577.77,376.7,1796.37,781.03
GO Americas,Department Store,Eyewear,Budget version 2,"Scott, Bart",7-Sep,487,1694.72,1104.78,5269.21,2290.96
GO Americas,Department Store,Eyewear,Budget version 2,"Thomas, Janice",7-Dec,232,808.82,527.34,2514.82,1093.4
GO Americas,Department Store,Eyewear,Budget version 2,"Thomas, Janice",7-Jul,1062,3697.58,2410.53,11496.43,4998.45
GO Americas,Department Store,Eyewear,Budget version 2,"Townsend, Harold",7-Oct,1681,5854.61,3816.7,18202.77,7914.25
GO Americas,Department Store,Eyewear,Budget version 2,"Townsend, Harold",7-Sep,531,1848.79,1205.32,5748.21,2499.22
GO Americas,Department Store,Eyewear,Budget version 2,"Vachon, Martine",7-Jan,277,962.88,627.77,2993.83,1301.67
GO Americas,Department Store,Eyewear,Budget version 2,"Vachon, Martine",7-Jul,442,1540.66,1004.36,4790.2,2082.7
GO Americas,Department Store,Eyewear,Budget version 2,"Wilcox, Allisia",7-Dec,166,577.77,376.7,1796.37,781.03
GO Americas,Department Store,Eyewear,Budget version 2,"Wilcox, Allisia",7-Jul,487,1694.72,1104.78,5269.21,2290.96
GO Americas,Department Store,Eyewear,Budget version 2,"Wilcox, Allisia",7-Oct,332,1155.55,753.3,3592.62,1562.01
GO Americas,Department Store,First Aid,Budget version 1,"Barros, Viviam",7-Sep,597,231.04,150.64,718.35,312.33
GO Americas,Department Store,First Aid,Budget version 1,"Chow, Donald",7-Apr,221,85.6,55.74,266.1,115.7
GO Americas,Department Store,First Aid,Budget version 1,"Fowler, Dale",7-Sep,420,162.58,105.95,505.55,219.8
GO Americas,Department Store,First Aid,Budget version 1,"Orozco, Ana",7-Jul,1106,427.91,278.93,1330.3,578.39
GO Americas,Department Store,First Aid,Budget version 1,"Orozco, Ana",7-Jun,686,265.33,172.98,824.74,358.58
GO Americas,Department Store,First Aid,Budget version 1,"Rojas, Gabriela",7-Jul,1217,470.71,306.8,1463.35,636.24
GO Americas,Department Store,First Aid,Budget version 1,"Rojas, Gabriela",7-Jun,420,162.58,105.95,505.55,219.8
GO Americas,Department Store,First Aid,Budget version 1,"Rojas, Gabriela",7-Oct,420,162.58,105.95,505.55,219.8
GO Americas,Department Store,First Aid,Budget version 2,"Barros, Viviam",7-Sep,619,246.75,160.92,767.34,333.63
GO Americas,Department Store,First Aid,Budget version 2,"Chow, Donald",7-Apr,232,92.57,60.39,287.78,125.12
GO Americas,Department Store,First Aid,Budget version 2,"Fowler, Dale",7-Sep,442,176.3,114.91,548.13,238.32
GO Americas,Department Store,First Aid,Budget version 2,"Orozco, Ana",7-Jul,1150,458.33,298.84,1425.08,619.6
GO Americas,Department Store,First Aid,Budget version 2,"Orozco, Ana",7-Jun,708,282.03,183.93,876.95,381.28
GO Americas,Department Store,First Aid,Budget version 2,"Rojas, Gabriela",7-Jul,1272,506.77,330.36,1575.72,685.1
GO Americas,Department Store,First Aid,Budget version 2,"Rojas, Gabriela",7-Jun,442,176.3,114.91,548.13,238.32
GO Americas,Department Store,First Aid,Budget version 2,"Rojas, Gabriela",7-Oct,442,176.3,114.91,548.13,238.32
GO Americas,Department Store,Golf Accessories,Budget version 1,"Barros, Viviam",7-Jan,1040,2138.56,1394.22,6649.27,2890.99
GO Americas,Department Store,Golf Accessories,Budget version 1,"Barros, Viviam",7-Sep,1106,2275.15,1483.15,7073.64,3075.5
GO Americas,Department Store,Golf Accessories,Budget version 1,"Lopes, Bayard",7-Mar,88,182.05,118.67,565.94,246.06
GO Americas,Department Store,Golf Accessories,Budget version 1,"Orozco, Ana",7-Jul,22,45.46,29.64,141.46,61.5
GO Americas,Department Store,Golf Accessories,Budget version 1,"Rojas, Gabriela",7-Dec,288,591.49,385.66,1839.17,799.64
GO Americas,Department Store,Golf Accessories,Budget version 1,"Rojas, Gabriela",7-Jun,332,682.51,444.94,2122.08,922.64
GO Americas,Department Store,Golf Accessories,Budget version 1,"Rojas, Gabriela",7-Oct,553,1137.52,741.57,3536.88,1537.77
GO Americas,Department Store,Golf Accessories,Budget version 2,"Barros, Viviam",7-Jan,1084,2296.5,1497.08,7140.23,3104.45
GO Americas,Department Store,Golf Accessories,Budget version 2,"Barros, Viviam",7-Sep,1150,2437.07,1588.77,7577.32,3294.49
GO Americas,Department Store,Golf Accessories,Budget version 2,"Lopes, Bayard",7-Mar,88,187.47,122.21,582.86,253.42
GO Americas,Department Store,Golf Accessories,Budget version 2,"Orozco, Ana",7-Jul,22,46.89,30.53,145.77,63.38
GO Americas,Department Store,Golf Accessories,Budget version 2,"Rojas, Gabriela",7-Dec,299,632.74,412.43,1967.24,855.32
GO Americas,Department Store,Golf Accessories,Budget version 2,"Rojas, Gabriela",7-Jun,354,749.87,488.85,2331.45,1013.67
GO Americas,Department Store,Golf Accessories,Budget version 2,"Rojas, Gabriela",7-Oct,575,1218.59,794.44,3788.71,1647.27
GO Americas,Department Store,Insect Repellents,Budget version 1,"Barros, Viviam",7-Jan,2588,532.54,347.17,1655.68,719.86
GO Americas,Department Store,Insect Repellents,Budget version 1,"Barros, Viviam",7-Sep,16435,3381.82,2204.59,10514.41,4571.48
GO Americas,Department Store,Insect Repellents,Budget version 1,"Belding, Greg",7-May,465,95.56,62.27,297.18,129.21
GO Americas,Department Store,Insect Repellents,Budget version 1,"Bretton, Frank",7-Dec,2323,477.9,311.56,1485.91,646.05
GO Americas,Department Store,Insect Repellents,Budget version 1,"Carson, Eric",7-May,398,81.95,53.42,254.71,110.74
GO Americas,Department Store,Insect Repellents,Budget version 1,"Carson, Eric",7-Oct,509,104.74,68.24,325.5,141.52
GO Americas,Department Store,Insect Repellents,Budget version 1,"Carson, Eric",7-Sep,951,195.76,127.63,608.52,264.57
GO Americas,Department Store,Insect Repellents,Budget version 1,"Chow, Donald",7-Apr,1947,400.48,261.13,1245.36,541.46
GO Americas,Department Store,Insect Repellents,Budget version 1,"Cohen, Valerie",7-Nov,664,136.59,89.03,424.59,184.6
GO Americas,Department Store,Insect Repellents,Budget version 1,"Cummings, Rhonda",7-Aug,2079,427.8,278.93,1330.19,578.34
GO Americas,Department Store,Insect Repellents,Budget version 1,"Cummings, Rhonda",7-Jul,1084,222.97,145.44,693.46,301.5
GO Americas,Department Store,Insect Repellents,Budget version 1,"Cummings, Rhonda",7-Mar,1637,336.78,219.54,1047.16,455.29
GO Americas,Department Store,Insect Repellents,Budget version 1,"Fowler, Dale",7-Mar,531,109.27,71.23,339.65,147.67
GO Americas,Department Store,Insect Repellents,Budget version 1,"Fowler, Dale",7-Nov,1615,332.24,216.55,1033,449.13
GO Americas,Department Store,Insect Repellents,Budget version 1,"Fowler, Dale",7-Sep,354,72.77,47.45,226.4,98.43
GO Americas,Department Store,Insect Repellents,Budget version 1,"Germaine, Harold",7-Jan,752,154.73,100.87,481.11,209.18
GO Americas,Department Store,Insect Repellents,Budget version 1,"Johnson, Estelle",7-Aug,487,100.09,65.25,311.34,135.37
GO Americas,Department Store,Insect Repellents,Budget version 1,"Johnson, Estelle",7-Jan,465,95.56,62.27,297.18,129.21
GO Americas,Department Store,Insect Repellents,Budget version 1,"Johnson, Estelle",7-Jun,1394,286.79,186.91,891.55,387.63
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lastman, Audrey",7-Apr,1239,254.93,166.12,792.45,344.54
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lastman, Audrey",7-Sep,1792,368.63,240.33,1146.26,498.37
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Apr,1283,264,172.09,820.76,356.85
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Aug,4822,992.19,646.9,3084.97,1341.29
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Jul,1548,318.64,207.71,990.64,430.71
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Jun,1526,314.1,204.72,976.49,424.56
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Mar,818,168.44,109.83,523.58,227.64
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Oct,907,186.58,121.66,580.21,252.27
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lavoie, Pierre",7-Sep,354,72.77,47.45,226.4,98.43
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lewiston, Margaret",7-Apr,509,104.74,68.24,325.5,141.52
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lopes, Bayard",7-Dec,10264,2111.91,1376.75,6566.21,2854.87
GO Americas,Department Store,Insect Repellents,Budget version 1,"Lopes, Bayard",7-Mar,2433,500.69,326.38,1556.7,676.83
GO Americas,Department Store,Insect Repellents,Budget version 1,"McCormick, Ashley",7-Aug,863,177.51,115.69,551.89,239.95
GO Americas,Department Store,Insect Repellents,Budget version 1,"Michaels, Chad",7-Aug,1062,218.44,142.45,679.31,295.35
GO Americas,Department Store,Insect Repellents,Budget version 1,"Michaels, Chad",7-Jun,332,68.24,44.46,212.24,92.28
GO Americas,Department Store,Insect Repellents,Budget version 1,"Michaels, Chad",7-Sep,973,200.3,130.51,622.68,270.73
GO Americas,Department Store,Insect Repellents,Budget version 1,"Orozco, Ana",7-Dec,2212,455.12,296.74,1415.13,615.27
GO Americas,Department Store,Insect Repellents,Budget version 1,"Orozco, Ana",7-Jul,929,191.12,124.65,594.36,258.42
GO Americas,Department Store,Insect Repellents,Budget version 1,"Orozco, Ana",7-Jun,1615,332.24,216.55,1033,449.13
GO Americas,Department Store,Insect Repellents,Budget version 1,"Orozco, Ana",7-May,1128,232.15,151.3,721.67,313.77
GO Americas,Department Store,Insect Repellents,Budget version 1,"Orozco, Ana",7-Oct,1194,245.75,160.26,764.14,332.23
GO Americas,Department Store,Insect Repellents,Budget version 1,"Rojas, Gabriela",7-Apr,796,163.91,106.84,509.42,221.49
GO Americas,Department Store,Insect Repellents,Budget version 1,"Rojas, Gabriela",7-Dec,1969,405.13,264.11,1259.51,547.61
GO Americas,Department Store,Insect Repellents,Budget version 1,"Rojas, Gabriela",7-Jul,818,168.44,109.83,523.58,227.64
GO Americas,Department Store,Insect Repellents,Budget version 1,"Rojas, Gabriela",7-Nov,1659,341.31,222.53,1061.32,461.44
GO Americas,Department Store,Insect Repellents,Budget version 1,"Rojas, Gabriela",7-Oct,2831,582.64,379.8,1811.41,787.57
GO Americas,Department Store,Insect Repellents,Budget version 1,"Rowland, Sherry",7-Mar,1438,295.86,192.89,919.86,399.94
GO Americas,Department Store,Insect Repellents,Budget version 1,"Thomas, Janice",7-Jul,575,118.34,77.2,367.97,159.99
GO Americas,Department Store,Insect Repellents,Budget version 1,"Thomas, Janice",7-Nov,686,141.13,92.02,438.64,190.71
GO Americas,Department Store,Insect Repellents,Budget version 1,"Townsend, Harold",7-Mar,885,182.05,118.67,566.05,246.11
GO Americas,Department Store,Insect Repellents,Budget version 1,"Vachon, Martine",7-Jul,3517,723.66,471.82,2250.05,978.28
GO Americas,Department Store,Insect Repellents,Budget version 1,"Wilcox, Allisia",7-Apr,730,150.19,97.88,466.95,203.02
GO Americas,Department Store,Insect Repellents,Budget version 1,"Wilcox, Allisia",7-Jan,1018,209.37,136.48,650.99,283.04
GO Americas,Department Store,Insect Repellents,Budget version 1,"Wilcox, Allisia",7-Jul,265,54.64,35.61,169.77,73.81
GO Americas,Department Store,Insect Repellents,Budget version 1,"Wilcox, Allisia",7-May,1261,259.47,169.11,806.61,350.7
GO Americas,Department Store,Insect Repellents,Budget version 2,"Barros, Viviam",7-Jan,2699,571.91,372.83,1778.23,773.14
GO Americas,Department Store,Insect Repellents,Budget version 2,"Barros, Viviam",7-Sep,17088,3621.49,2360.98,11259.85,4895.59
GO Americas,Department Store,Insect Repellents,Budget version 2,"Belding, Greg",7-May,487,103.19,67.24,320.63,139.4
GO Americas,Department Store,Insect Repellents,Budget version 2,"Bretton, Frank",7-Dec,2411,510.97,333.13,1588.77,690.77
GO Americas,Department Store,Insect Repellents,Budget version 2,"Carson, Eric",7-May,409,86.71,56.52,269.64,117.23
GO Americas,Department Store,Insect Repellents,Budget version 2,"Carson, Eric",7-Oct,531,112.48,73.33,349.83,152.1
GO Americas,Department Store,Insect Repellents,Budget version 2,"Carson, Eric",7-Sep,984,208.59,136.04,648.67,282.03
GO Americas,Department Store,Insect Repellents,Budget version 2,"Chow, Donald",7-Apr,2024,428.91,279.6,1333.73,579.88
GO Americas,Department Store,Insect Repellents,Budget version 2,"Cohen, Valerie",7-Nov,686,145.33,94.78,451.8,196.43
GO Americas,Department Store,Insect Repellents,Budget version 2,"Cummings, Rhonda",7-Aug,2168,459.43,299.5,1428.4,621.04
GO Americas,Department Store,Insect Repellents,Budget version 2,"Cummings, Rhonda",7-Jul,1128,239.12,155.84,743.34,323.19
GO Americas,Department Store,Insect Repellents,Budget version 2,"Cummings, Rhonda",7-Mar,1692,358.68,233.81,1115.07,484.81
GO Americas,Department Store,Insect Repellents,Budget version 2,"Fowler, Dale",7-Mar,553,117.24,76.42,364.43,158.45
GO Americas,Department Store,Insect Repellents,Budget version 2,"Fowler, Dale",7-Nov,1681,356.24,232.26,1107.77,481.64
GO Americas,Department Store,Insect Repellents,Budget version 2,"Fowler, Dale",7-Sep,365,77.31,50.43,240.56,104.59
GO Americas,Department Store,Insect Repellents,Budget version 2,"Germaine, Harold",7-Jan,785,166.45,108.5,517.5,225
GO Americas,Department Store,Insect Repellents,Budget version 2,"Johnson, Estelle",7-Aug,509,107.84,70.34,335.23,145.75
GO Americas,Department Store,Insect Repellents,Budget version 2,"Johnson, Estelle",7-Jan,487,103.19,67.24,320.63,139.4
GO Americas,Department Store,Insect Repellents,Budget version 2,"Johnson, Estelle",7-Jun,1449,307.03,200.19,954.7,415.09
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lastman, Audrey",7-Apr,1283,271.85,177.29,845.43,367.58
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lastman, Audrey",7-Sep,1858,393.85,256.7,1224.34,532.32
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Apr,1338,283.58,184.92,881.81,383.4
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Aug,5010,1061.87,692.25,3301.41,1435.4
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Jul,1604,339.87,221.53,1056.78,459.47
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Jun,1593,337.55,220.09,1049.48,456.3
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Mar,852,180.5,117.68,561.18,243.99
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Oct,940,199.19,129.84,619.47,269.33
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lavoie, Pierre",7-Sep,365,77.31,50.43,240.56,104.59
GO Americas,Department Store,Insect Repellents,Budget version 2,"Lewiston, Margaret",7-Apr,531,112.48,73.33,349.83,152.1
